# ERDMod Chinese item catalog
# Source: Chinese Elden Ring CT v4.25 for game 1.16.1
# Format: kind|ct_raw_id|name

# WeaponDropdown(0)
protector|510200|女王手环
protector|510300|女王长裤
protector|520000|神皮使徒风帽
protector|520100|神皮使徒长袍
protector|520200|使徒手环
protector|520300|使徒长裤
protector|530000|神皮贵族风帽
protector|530100|神皮贵族长袍
protector|530200|贵族手环
protector|530300|贵族长裤
protector|540000|堕落调香师帽子
protector|540100|堕落调香师长袍
protector|540200|堕落调香师手套
protector|540300|堕落调香师长裤
protector|541100|堕落调香师长袍（轻装）
protector|570000|熔炉斧形盔
protector|570100|熔炉斧形铠
protector|570200|熔炉臂甲
protector|570300|熔炉腿甲
protector|571000|熔炉树形盔
protector|571100|熔炉树形铠
protector|572100|熔炉斧形铠（轻装）
protector|573100|熔炉树形铠（轻装）
protector|580000|卢瑟特辉石头冠
protector|580100|卢瑟特长袍
protector|580200|卢瑟特腕套
protector|580300|古老魔法师绑腿
protector|581000|亚兹勒辉石头冠
protector|581100|亚兹勒长袍
protector|581200|亚兹勒腕套
protector|590000|百智头盔
protector|590100|百智铠甲
protector|590200|百智臂甲
protector|590300|百智腿甲
protector|591100|百智铠甲（轻装）
protector|600000|孪生头盔
protector|600100|孪生铠甲
protector|600200|孪生臂甲
protector|600300|孪生腿甲
protector|601100|孪生铠甲（轻装）
protector|620000|预言家眼罩
protector|620100|柯林长袍
protector|620300|预言家长裤
protector|621100|预言家长袍（轻装）
protector|622100|预言家长袍
protector|630000|观星者风帽
protector|630100|观星者长袍
protector|630200|观星者手套
protector|630300|观星者长裤
protector|631100|观星者长袍（轻装）
protector|640000|莱恩尼尔头盔
protector|640100|莱恩尼尔铠甲
protector|640200|莱恩尼尔臂甲
protector|640300|莱恩尼尔腿甲
protector|641100|莱恩尼尔铠甲（轻装）
protector|650000|霍斯劳头盔
protector|650100|霍斯劳铠甲
protector|650200|霍斯劳臂甲
protector|650300|霍斯劳腿甲
protector|651000|狄亚罗斯头盔
protector|652100|霍斯劳铠甲（轻装）
protector|660000|流浪骑士头盔
protector|660100|流浪骑士铠甲
protector|660200|流浪骑士臂甲
protector|660300|流浪骑士腿甲
protector|661100|流浪骑士铠甲（轻装）
protector|670000|蓝布头巾
protector|670100|蓝布上衣
protector|670200|剑士臂甲
protector|670300|剑士腿甲
protector|680000|白面具
protector|680100|战场医师白上衣
protector|680200|战场医师手套
protector|680300|战场医师长裤
protector|681100|战场医师白上衣（轻装）
protector|690000|王骸头盔
protector|690100|王骸铠甲
protector|690200|王骸臂甲
protector|690300|王骸腿甲
protector|720000|聚兽头盔
protector|720100|聚兽铠甲
protector|720200|聚兽臂甲
protector|720300|聚兽腿甲
protector|721100|聚兽铠甲（轻装）
protector|730000|勇者头带
protector|730100|勇者肩甲
protector|730200|勇者臂甲
protector|730300|勇者绑腿
protector|740000|暗红风帽
protector|740100|贵族旅行装
protector|740200|贵族手套
protector|740300|贵族长裤
protector|741000|深蓝风帽
protector|760000|玛利喀斯头盔
protector|760100|玛利喀斯铠甲
protector|760200|玛利喀斯臂甲
protector|760300|玛利喀斯腿甲
protector|761100|玛利喀斯铠甲（轻装）
protector|770000|玛莲妮亚飞翼头盔
protector|770100|玛莲妮亚铠甲
protector|770200|玛莲妮亚臂甲
protector|770300|玛莲妮亚腿甲
protector|771100|玛莲妮亚铠甲（轻装）
protector|780000|老将头盔
protector|780100|老将铠甲
protector|780200|老将臂甲
protector|780300|老将腿甲
protector|781100|老将铠甲（轻装）
protector|790000|猎犬骑士头盔
protector|790100|猎犬骑士铠甲
protector|790200|猎犬骑士臂甲
protector|790300|猎犬骑士腿甲
protector|791100|猎犬骑士铠甲（轻装）
protector|800000|庆典风帽
protector|800100|庆典礼服
protector|801000|庆典风帽（简化）
protector|801100|庆典礼服（简化）
protector|802000|庆典蓝风帽
protector|802100|庆典蓝礼服
protector|810000|居民头巾
protector|810100|居民上衣
protector|810300|居民鞋子
protector|811000|居民头巾（轻装）
protector|811100|居民上衣（轻装）
protector|812000|居民便衣
protector|812100|居民便衣（轻装）
protector|820000|众使者大头冠
protector|830000|双贤辉石头罩
protector|830100|雷亚卢卡利亚长袍
protector|830200|魔法师腕套
protector|830300|魔法师绑腿
protector|831000|奥利维尼斯辉石头罩
protector|832000|拉兹利辉石头罩
protector|833000|卡勒罗斯辉石头罩
protector|834000|魔女辉石头罩
protector|840000|人偶兵头盔
protector|840100|人偶兵铠甲
protector|850000|人偶兵鸟笼盔
protector|860000|战鬼头盔
protector|860100|战鬼铠甲
protector|860200|战鬼臂甲
protector|860300|战鬼腿甲
protector|861100|战鬼铠甲（轻装）
protector|870000|芦苇之地头盔
protector|870100|芦苇之地铠甲
protector|870200|芦苇之地臂甲
protector|870300|芦苇之地腿甲
protector|871100|芦苇之地铠甲（轻装）
protector|872000|老翁面具
protector|872100|待殓铠甲
protector|872200|待殓臂甲
protector|872300|待殓腿甲
protector|880000|密使风帽
protector|880100|密使铠甲
protector|880200|密使手套
protector|880300|密使靴子
protector|881000|密使风帽（轻装）
protector|881100|密使铠甲（轻装）
protector|890000|囚犯铁面具
protector|890100|囚犯布衣
protector|890300|囚犯长裤
protector|891000|流氓铁面具
protector|900000|旅行女巫风帽
protector|900100|旅行女巫长袍
protector|900200|旅行女巫手套
protector|900300|旅行女巫靴子
protector|901100|旅行女巫长袍（轻装）
protector|902000|指头女巫帽子
protector|902100|指头女巫长袍
protector|902300|指头女巫鞋子
protector|903100|指头女巫长袍（轻装）
protector|910000|魔法教授大帽子
protector|910100|魔法教授长袍
protector|910200|魔法教授手套
protector|910300|魔法教授长裤
protector|911000|藏身面具
protector|911100|魔法教授长袍（轻装）
protector|930000|亡骨面具
protector|930100|猛禽黑羽
protector|930200|盗贼腕套
protector|930300|盗贼靴子
protector|931100|盗贼束腰衣
protector|940000|奇异骑士风帽
protector|940100|奇异骑士铠甲
protector|940200|奇异骑士腕套
protector|940300|奇异骑士长裤
protector|941000|奇异骑士风帽（轻装）
protector|950000|指痕头盔
protector|950100|指痕铠甲
protector|950200|指痕臂甲
protector|950300|指痕腿甲
protector|951100|指痕铠甲（轻装）
protector|960000|侧室面具
protector|960100|侧室长袍
protector|960300|侧室长裤
protector|961000|领主面具
protector|961100|领主长袍
protector|962100|上流阶级长袍
protector|963000|玛雷家面具
protector|963100|玛雷家长袍
protector|963200|渗血腕套
protector|964000|渗血面具
protector|964100|官吏上衣
protector|970000|忌讳头盔
protector|970100|忌讳铠甲
protector|970200|忌讳臂甲
protector|970300|忌讳腿甲
protector|980000|卡利亚骑士头盔
protector|980100|卡利亚骑士铠甲
protector|980200|卡利亚骑士臂甲
protector|980300|卡利亚骑士腿甲
protector|981100|卡利亚骑士铠甲（轻装）
protector|990000|亚罗塔斯辉石头罩
protector|990100|离群魔法师长袍
protector|990200|离群魔法师腕套
protector|990300|离群魔法师靴子
protector|991100|离群魔法师长袍（轻装）
protector|1000000|海摩辉石头罩
protector|1000100|战场魔法师长袍
protector|1000200|战场魔法师腕套
protector|1000300|战场魔法师绑腿
protector|1010000|雪魔女尖帽
protector|1010100|雪魔女长袍
protector|1010300|雪魔女长裙
protector|1011100|雪魔女长袍（轻装）
protector|1020100|旅行上衣
protector|1020200|旅行腕套
protector|1020300|旅行靴子
protector|1030000|年幼学徒帽子
protector|1030100|年幼学徒长袍
protector|1040000|光耀金面具
protector|1040100|金面具的破布
protector|1040200|金色腕套
protector|1040300|金色腰巾
protector|1050100|恶兆妖鬼斗篷
protector|1060000|白金之子头罩
protector|1060100|骯脏锁子铠甲
protector|1070000|萨米尔面具
protector|1070100|萨米尔铠甲
protector|1070200|萨米尔腕套
protector|1070300|萨米尔绑腿
protector|1080000|小恶魔头罩（猫）
protector|1081000|小恶魔头罩（尖牙）
protector|1082000|小恶魔头罩（耸舌）
protector|1083000|小恶魔头罩（长生者）
protector|1084000|小恶魔头罩（狼）
protector|1085000|小恶魔头罩（长老）
protector|1090000|银色泪滴面具
protector|1100000|锁子头盔
protector|1100100|锁子铠甲
protector|1100200|锁子护臂
protector|1100300|锁子腿甲
protector|1101000|巨盔
protector|1101100|眼眸筒形外衣
protector|1102100|大树筒形外衣
protector|1110000|章鱼头罩
protector|1120000|壶头罩
protector|1130000|蘑菇头部
protector|1130100|蘑菇身体
protector|1130200|蘑菇腕部
protector|1130300|蘑菇腿部
protector|1300000|诺克斯镜面盔
protector|1301000|伊吉镜面盔
protector|1400000|黑布风帽
protector|1400100|皮革铠甲
protector|1400200|皮革手套
protector|1400300|皮革靴子
protector|1401000|盗贼面具
protector|1500000|骑士头盔
protector|1500100|骑士铠甲
protector|1500200|骑士臂甲
protector|1500300|骑士腿甲
protector|1600000|大风帽
protector|1700000|葛瑞克士兵头盔
protector|1700100|大树与野兽筒形外衣
protector|1700200|葛瑞克士兵臂甲
protector|1700300|葛瑞克士兵腿甲
protector|1710000|雷亚卢卡利亚士兵头盔
protector|1710100|杜鹃筒形外衣
protector|1710200|雷亚卢卡利亚士兵臂甲
protector|1710300|雷亚卢卡利亚士兵腿甲
protector|1720000|罗德尔士兵头盔
protector|1720100|黄金树筒形外衣
protector|1720200|罗德尔士兵臂甲
protector|1720300|罗德尔士兵腿甲
protector|1730000|拉塔恩士兵头盔
protector|1730100|红狮子筒形外衣
protector|1730200|拉塔恩士兵臂甲
protector|1730300|拉塔恩士兵腿甲
protector|1740100|灵庙筒形外衣
protector|1740200|灵庙士兵臂甲
protector|1740300|灵庙士兵腿甲
protector|1750000|圣树士兵头盔
protector|1750100|圣树图腾筒形外衣
protector|1750200|圣树士兵臂甲
protector|1750300|圣树士兵腿甲
protector|1760000|格密尔骑士头盔
protector|1760100|格密尔骑士铠甲
protector|1760200|格密尔骑士臂甲
protector|1760300|格密尔骑士腿甲
protector|1761100|格密尔骑士铠甲（轻装）
protector|1770000|葛瑞克骑士头盔
protector|1770100|葛瑞克骑士铠甲
protector|1770200|葛瑞克骑士臂甲
protector|1770300|葛瑞克骑士腿甲
protector|1771100|葛瑞克骑士铠甲（轻装）
protector|1780000|杜鹃骑士头盔
protector|1780100|杜鹃骑士铠甲
protector|1780200|杜鹃骑士臂甲
protector|1780300|杜鹃骑士腿甲
protector|1781100|杜鹃骑士铠甲（轻装）
protector|1790000|罗德尔骑士头盔
protector|1790100|罗德尔骑士铠甲
protector|1790200|罗德尔骑士臂甲
protector|1790300|罗德尔骑士腿甲
protector|1791100|罗德尔骑士铠甲（轻装）
protector|1800000|红狮子骑士头盔
protector|1800100|红狮子骑士铠甲
protector|1800200|红狮子骑士臂甲
protector|1800300|红狮子骑士腿甲
protector|1801100|红狮子骑士铠甲（轻装）
protector|1810100|灵庙骑士铠甲
protector|1810200|灵庙骑士臂甲
protector|1810300|灵庙骑士腿甲
protector|1811100|灵庙骑士铠甲（轻装）
protector|1820000|圣树骑士头盔
protector|1820100|圣树骑士铠甲
protector|1820200|圣树骑士臂甲
protector|1820300|圣树骑士腿甲
protector|1821100|圣树骑士铠甲（轻装）
protector|1830000|小兵铁帽
protector|1830100|锁子披肩软铠甲
protector|1830200|小兵臂甲
protector|1830300|小兵腿甲
protector|1840000|小兵铁头盔
protector|1840100|小兵软铠甲
protector|1850000|小兵金帽
protector|1850100|皮革披肩软铠甲
protector|1860000|小兵头盔
protector|1860100|猩红软铠甲
protector|1870100|淌血软铠甲
protector|1880000|圣冠铁头盔
protector|1880100|象牙披肩软铠甲
protector|1890000|恶兆笑脸面具
protector|1890100|恶兆猎人长袍
protector|1890200|恶兆猎人长手套
protector|1890300|恶兆猎人靴子
protector|1900000|战灰粪金龟
protector|1901000|祷告粪金龟
protector|1902000|辉石粪金龟
protector|1910000|红露滴粪金龟
protector|1920000|蓝露滴粪金龟
protector|1930100|死眠连身裙
protector|1940000|菲雅风帽
protector|1940100|菲雅长袍
protector|1941100|菲雅长袍（轻装）
protector|1980000|强盗风帽
protector|1980100|强盗软铠甲
protector|1980200|强盗臂甲
protector|1990000|上流随从风帽
protector|1990100|上流随从上衣
protector|1991100|上流随从上衣（轻装）
protector|2000000|腐败斗士头盔
protector|2000100|腐败守墓斗篷
protector|2000300|腐败斗士腿甲
protector|2001100|腐败守墓斗篷（轻装）
protector|2010000|蘑菇王冠
protector|2020000|黑头罩
protector|2030000|拉兹利长袍
protector|202100|失乡骑士铠甲（NPC专属）
protector|610000|拼接帽子（废案）
protector|610100|拼接铠甲（废案）
protector|610200|拼接手套（废案）
protector|610300|拼接腰巾（废案）
protector|611000|拼接帽子（轻装，废案）
protector|611100|拼接铠甲（轻装，废案）
protector|700000|勇士额带（废案）
protector|700100|勇士战袍（废案）
protector|700200|勇士腕套（废案）
protector|700300|勇士绑腿（废案）
protector|701000|勇士皮盔（废案）
protector|702000|勇士战袍（轻装，废案）
protector|742000|暗红风帽（NPC专属）
protector|834100|魔女辉石头罩（NPC专属）
protector|835000|魔女辉石头罩（NPC专属）
protector|835100|雷亚卢卡利亚长袍（NPC专属）
protector|835200|魔法师腕套（NPC专属）
protector|835300|魔法师绑腿（NPC专属）
protector|836000|魔女辉石头罩（NPC专属）
protector|873000|老翁面具（NPC专属）
protector|892100|囚犯布衣（NPC专属）
protector|901200|旅行女巫长袍（NPC专属）
protector|901600|旅行女巫长袍（轻装，NPC专属）
protector|904100|指头女巫长袍（NPC专属）
protector|912000|魔法教授大帽子（NPC专属）
protector|912100|魔法教授长袍（NPC专属）
protector|912200|魔法教授手套（NPC专属）
protector|912300|魔法教授长裤（NPC专属）
protector|913000|魔法教授大帽子（NPC专属）
protector|920000|野草发饰（废案）
protector|965000|侧室面具（NPC专属）
protector|965100|侧室长袍（NPC专属）
protector|965300|侧室长裤（NPC专属）
protector|966000|领主面具（NPC专属）
protector|967000|玛雷家面具（NPC专属）
protector|992000|亚罗塔斯辉石头罩（NPC专属）
protector|1610000|大风帽（NPC专属）
protector|1930300|死眠长裤（废案）
protector|1932100|死眠连身裙（NPC专属）
protector|1950100|米莉森的长袍（轻装，NPC专属）
protector|1950200|米莉森的手套（NPC专属）
protector|1950300|米莉森的靴子（NPC专属）
protector|1960100|米莉森的长袍（独臂，NPC专属）
protector|1960200|米莉森的手套（独臂，NPC专属）
protector|1970100|米莉森的长袍（NPC专属）
protector|1970200|黄金义手（NPC专属）
protector|1971100|米莉森的长袍（义手，NPC专属）
protector|1971200|米莉森的手套（义手，NPC专属）
protector|3000000|丹恩帽子
protector|3000100|落叶派长袍
protector|3001100|落叶派长袍 轻
protector|3010000|盖乌斯头
protector|5000000|誓约骑士头
protector|5000100|誓约骑士衣服
protector|5002100|誓约骑士铠甲
protector|5010000|铜绿头盔
protector|5020000|拉鲁瓦皮毛
protector|5020100|铁柳钉衣服
protector|5021000|狮牙头盔
protector|5030000|休里耶头
protector|5030100|休里耶衣服
protector|5032100|废案上衣
protector|5040000|废案头
protector|5060000|大祭司头
protector|5062100|指头长袍 上衣
protector|5070000|毛虫头
protector|5070100|编绳长袍
protector|5080000|舞娘风帽
protector|5081100|舞娘连衣裙轻装
protector|5090000|黑夜头盔
protector|5100000|埃贡头
protector|5101000|埃贡头轻装
protector|5101100|埃贡上衣轻装
protector|5102100|npc穿的埃贡上衣
protector|5110000|老贤者头
protector|5110100|安帕赫衣服
protector|5111100|安帕赫上衣轻装
protector|5120000|芙蕾雅衣服头
protector|5121100|芙蕾雅衣服轻装
protector|5122000|npc版的头
protector|5130000|孤牢头盔
protector|5130100|孤牢铠甲
protector|5130200|孤牢臂甲
protector|5130300|孤牢腿甲
protector|5131100|孤牢铠甲（轻装）
protector|5140000|梅瑟莫士兵头盔
protector|5140100|梅瑟莫士兵铠甲
protector|5140200|梅瑟莫士兵臂甲
protector|5140300|梅瑟莫士兵腿甲
protector|5141100|梅瑟莫士兵铠甲（轻装）
protector|5150000|黑骑士头盔
protector|5150100|黑骑士铠甲
protector|5150200|黑骑士臂甲
protector|5150300|黑骑士腿甲
protector|5160000|罗刹头盔
protector|5160100|罗刹铠甲
protector|5160200|罗刹臂甲
protector|5160300|罗刹腿甲
protector|5180000|火焰骑士头盔
protector|5180100|火焰骑士铠甲
protector|5180200|火焰骑士臂甲
protector|5180300|火焰骑士腿甲
protector|5181100|火焰骑士铠甲（轻装）
protector|5182000|死亡面具头盔
protector|5183000|带翼蛇头盔
protector|5184000|萨赞风帽
protector|5190000|皮革头带
protector|5190100|荣誉上衣
protector|5190200|皮革腕套
protector|5190300|皮革绑腿
protector|5191000|皮革头盔
protector|5191100|高地上衣
protector|5200000|死骑士头盔
protector|5200100|死骑士铠甲
protector|5200200|死骑士臂甲
protector|5200300|死骑士腿甲
protector|5210000|咒剑士面具
protector|5210100|修行者腰巾
protector|5210200|修行者手环
protector|5210300|修行者脚环
protector|5220000|梅瑟莫头盔
protector|5220100|梅瑟莫铠甲
protector|5220200|梅瑟莫臂甲
protector|5220300|梅瑟莫腿甲
protector|5221000|梅瑟莫头盔（轻装）
protector|5230000|守墓鸟头盔
protector|5230100|守墓鸟黑羽铠甲
protector|5230200|守墓鸟手环
protector|5230300|守墓鸟脚环
protector|5231100|守墓鸟铠甲
protector|5240000|士兵头盔
protector|5240100|士兵软铠甲
protector|5240200|士兵臂甲
protector|5240300|士兵腿甲
protector|5250000|角战士头盔
protector|5250100|角战士铠甲
protector|5250200|角战士臂甲
protector|5250300|角战士腿甲
protector|5252000|神兽头盔
protector|5252100|神兽战士铠甲
protector|5253000|神鸟头盔
protector|5253100|神鸟战士铠甲
protector|5253200|神鸟战士臂甲
protector|5253300|神鸟战士腿甲
protector|5260000|蕾菈娜头盔
protector|5260100|蕾菈娜铠甲
protector|5260200|蕾菈娜手套
protector|5260300|蕾菈娜腿甲
protector|5270000|年少狮子头盔
protector|5270100|年少狮子铠甲
protector|5270200|年少狮子臂甲
protector|5270300|年少狮子腿甲
protector|5271100|年少狮子铠甲（轻装）
protector|5272000|光芒头冠
protector|5280000|幽影恶兵头盔
protector|5280100|幽影恶兵铠甲
protector|5280200|幽影恶兵臂甲
protector|5280300|幽影恶兵腿甲
protector|5290000|神兽头部
protector|5300000|托莉娜孤花
protector|5310000|熔炉槌形盔
protector|5320000|大壶头罩
protector|5330000|小恶魔头罩（狮子）

# TailsmanDropdown(2)
accessory|1000|红琥珀链坠
accessory|1001|红琥珀链坠＋１
accessory|1002|红琥珀链坠＋２
accessory|1010|蓝琥珀链坠
accessory|1011|蓝琥珀链坠＋１
accessory|1012|蓝琥珀链坠＋２
accessory|1020|绿琥珀链坠
accessory|1021|绿琥珀链坠＋１
accessory|1022|绿琥珀链坠＋２
accessory|1030|众武护符
accessory|1031|众武护符＋１
accessory|1032|大壶众武护符
accessory|1040|黄金树的恩惠
accessory|1041|黄金树的恩惠＋１
accessory|1042|黄金树的恩惠＋２
accessory|1050|拉达冈的烙印
accessory|1051|拉达冈的糜烂烙印
accessory|1060|碎星的传说
accessory|1070|义手剑士的传说
accessory|1080|观星少女的传说
accessory|1090|双指的传说
accessory|1100|银色粪金龟
accessory|1110|金色粪金龟
accessory|1140|诺克史黛拉之月
accessory|1150|绿龟护符
accessory|1160|健壮角饰品
accessory|1161|健壮角饰品＋１
accessory|1170|免疫角饰品
accessory|1171|免疫角饰品＋１
accessory|1180|理智角饰品
accessory|1181|理智角饰品＋１
accessory|1190|死王子的脓疮
accessory|1191|死王子的恶性脓疮
accessory|1200|斑斓项链
accessory|1201|斑斓项链＋１
accessory|1210|大山羊护符
accessory|1220|玛莉卡的烙印
accessory|1221|玛莉卡的糜烂烙印
accessory|1230|战士壶碎片
accessory|1231|亚历山大的碎片
accessory|1250|米莉森的义手
accessory|2000|魔力对蝎
accessory|2010|雷对蝎
accessory|2020|火对蝎
accessory|2030|圣对蝎
accessory|2040|红羽七刃剑
accessory|2050|献斗剑护符
accessory|2060|矛护符
accessory|2070|大槌护符
accessory|2080|带翼剑徽章
accessory|2081|腐败翼剑徽章
accessory|2090|短剑护符
accessory|2100|远箭护符
accessory|2110|蓝色舞娘
accessory|2120|双头剑护符
accessory|2130|斧护符
accessory|2140|骑枪护符
accessory|2150|硬箭护符
accessory|2160|鲜血君王的欢愉
accessory|2170|腐败眷属的欢愉
accessory|2180|钩爪护符
accessory|2190|咆哮链坠
accessory|2200|曲剑护符
accessory|2210|友好壶
accessory|2220|调香师护符
accessory|3000|镌刻学派护身符
accessory|3001|镌刻集会护身符
accessory|3040|忠诚者画布护身符
accessory|3050|群体画布护身符
accessory|3060|古王护身符
accessory|3070|拉达冈徽章
accessory|3080|原始辉石剑
accessory|3090|戈弗雷徽章
accessory|4000|龙纹盾护身符
accessory|4001|龙纹盾护身符 +1
accessory|4002|龙纹盾护身符 +2
accessory|4003|龙纹大盾护身符
accessory|4010|咒龙护身符
accessory|4011|咒龙护身符 +1
accessory|4012|咒龙护身符 +2
accessory|4020|火龙护身符
accessory|4021|火龙护身符 +1
accessory|4022|火龙护身符 +2
accessory|4030|电龙护身符
accessory|4031|电龙护身符 +1
accessory|4032|电龙护身符 +2
accessory|4040|圣龙护身符
accessory|4041|圣龙护身符 +1
accessory|4042|圣龙护身符 +2
accessory|4050|珍珠龙护身符
accessory|4051|珍珠龙护身符 +1
accessory|4052|珍珠龙护身符 +2
accessory|4060|熔炉鳞片护身符
accessory|4070|熔炉羽翼护身符
accessory|4080|蓝羽树枝剑
accessory|4090|礼仪盾护身符
accessory|4100|大盾护身符
accessory|4110|熔炉结护身符
accessory|5000|绯红种子护身符
accessory|5010|天青种子护身符
accessory|5020|神圣露水护身符
accessory|5030|夺取者浮雕
accessory|5040|神皮襁褓
accessory|5050|刺客绯红匕首
accessory|5060|刺客天青匕首
accessory|6000|克雷普斯药瓶
accessory|6010|隐身面纱
accessory|6020|卡利亚雕纹徽章
accessory|6040|长尾猫护身符
accessory|6050|沙布拉里之祸
accessory|6060|达迪卡之祸
accessory|6070|祭祀嫩枝
accessory|6080|卷指诡镜
accessory|6090|主人诡镜
accessory|6110|祖灵号角
accessory|7000|红琥珀链坠＋３
accessory|7010|蓝琥珀链坠＋３
accessory|7020|绿琥珀链坠＋３
accessory|7030|双首龟护符
accessory|7040|健壮角饰品＋２
accessory|7050|免疫角饰品＋２
accessory|7060|理智角饰品＋２
accessory|7080|斑斓项链＋２
accessory|7090|魔力龙徽护符＋３
accessory|7100|火龙徽护符＋３
accessory|7110|雷龙徽护符＋３
accessory|7120|金黄色编发
accessory|7130|珍珠龙徽护符＋３
accessory|7140|红种子护符＋１
accessory|7150|蓝种子护符＋１
accessory|8000|恩惠蓝露滴护符
accessory|8010|熔炉薄翼护符
accessory|8020|外在神祇的传说
accessory|8030|裂石护符
accessory|8040|双手剑护符
accessory|8050|圣战徽章
accessory|8060|老翁的欢愉
accessory|8070|远硬箭护符
accessory|8090|珍珠盾护符
accessory|8100|干枯花束
accessory|8110|锻造术护符
accessory|8120|疾病护符
accessory|8130|回击交错树
accessory|8140|贯刺交错树
accessory|8150|狙击弓护符
accessory|8160|托莉娜的微笑
accessory|8170|狂龙护符
accessory|8180|狂怒神兽
accessory|8190|亲爱的星尘
accessory|8200|王受赐护符
accessory|8210|铜绿圆碟
accessory|8220|蕾菈娜的浮雕坠饰
accessory|8230|介错刀
accessory|8240|熔炉全护符

# Magic/GoodsDropdown(3)
goods|100|褪色者勾指
goods|101|斗士勾指
goods|102|血指
goods|103|断指刀
goods|104|白秘文戒指
goods|105|蓝秘文戒指
goods|106|褪色者老指
goods|107|血指幻影
goods|108|嘲弄者舌头
goods|109|金色小雕像
goods|110|红色小雕像
goods|111|溃烂血指
goods|112|叛律指头
goods|113|血指幻影
goods|114|叛律指幻影
goods|115|赐福记忆
goods|130|灵马哨笛
goods|135|大卢恩幻影
goods|150|唤勾指药
goods|166|重要道具（勿删）
goods|170|褪色者勾指
goods|171|斗士勾指
goods|172|血指
goods|174|白秘文戒指
goods|175|蓝秘文戒指
goods|178|嘲弄者舌头
goods|179|金色小雕像
goods|180|红色小雕像
goods|181|灵马哨笛
goods|182|唤勾指药
goods|183|溃烂血指
goods|184|叛律指头
goods|190|卢恩弯弧
goods|191|葛瑞克的大卢恩
goods|192|拉塔恩的大卢恩
goods|193|蒙葛特的大卢恩
goods|194|拉卡德的大卢恩
goods|195|蒙格的大卢恩
goods|196|玛莲妮亚的大卢恩
goods|250|灵药圣杯瓶
goods|251|灵药圣杯瓶
goods|300|火焰壶
goods|301|红狮子火焰壶
goods|302|巨人火火焰壶
goods|320|雷电壶
goods|321|古龙雷电壶
goods|330|粪便壶
goods|340|苍蝇壶
goods|350|圣水壶
goods|351|圣律壶
goods|360|结冰壶
goods|370|毒壶
goods|380|油壶
goods|390|诱敌壶
goods|391|引兽壶
goods|400|附绳火焰壶
goods|420|附绳雷电壶
goods|430|附绳粪便壶
goods|440|附绳毒壶
goods|450|附绳油壶
goods|460|附绳魔力壶
goods|470|附绳苍蝇壶
goods|480|附绳结冰壶
goods|490|附绳火山壶
goods|510|附绳圣水壶
goods|600|火山壶
goods|610|白金壶
goods|630|咒血壶
goods|640|催眠壶
goods|650|怨魂壶
goods|660|魔力壶
goods|661|学院魔力壶
goods|670|腐败壶
goods|810|罗亚果干
goods|811|甜酿果干
goods|812|冰冻果干
goods|820|煮熟螃蟹
goods|830|煮熟虾子
goods|900|中毒苔药
goods|910|出血苔药
goods|920|冻伤苔药
goods|930|催眠苔药
goods|940|腐败苔药
goods|950|死亡苔药
goods|960|发狂苔药
goods|1000|红露滴圣杯瓶
goods|1001|红露滴圣杯瓶
goods|1002|红露滴圣杯瓶＋１
goods|1003|红露滴圣杯瓶＋１
goods|1004|红露滴圣杯瓶＋２
goods|1005|红露滴圣杯瓶＋２
goods|1006|红露滴圣杯瓶＋３
goods|1007|红露滴圣杯瓶＋３
goods|1008|红露滴圣杯瓶＋４
goods|1009|红露滴圣杯瓶＋４
goods|1010|红露滴圣杯瓶＋５
goods|1011|红露滴圣杯瓶＋５
goods|1012|红露滴圣杯瓶＋６
goods|1013|红露滴圣杯瓶＋６
goods|1014|红露滴圣杯瓶＋７
goods|1015|红露滴圣杯瓶＋７
goods|1016|红露滴圣杯瓶＋８
goods|1017|红露滴圣杯瓶＋８
goods|1018|红露滴圣杯瓶＋９
goods|1019|红露滴圣杯瓶＋９
goods|1020|红露滴圣杯瓶＋１０
goods|1021|红露滴圣杯瓶＋１０
goods|1022|红露滴圣杯瓶＋１１
goods|1023|红露滴圣杯瓶＋１１
goods|1024|红露滴圣杯瓶＋１２
goods|1025|红露滴圣杯瓶＋１２
goods|1050|蓝露滴圣杯瓶
goods|1051|蓝露滴圣杯瓶
goods|1052|蓝露滴圣杯瓶＋１
goods|1053|蓝露滴圣杯瓶＋１
goods|1054|蓝露滴圣杯瓶＋２
goods|1055|蓝露滴圣杯瓶＋２
goods|1056|蓝露滴圣杯瓶＋３
goods|1057|蓝露滴圣杯瓶＋３
goods|1058|蓝露滴圣杯瓶＋４
goods|1059|蓝露滴圣杯瓶＋４
goods|1060|蓝露滴圣杯瓶＋５
goods|1061|蓝露滴圣杯瓶＋５
goods|1062|蓝露滴圣杯瓶＋６
goods|1063|蓝露滴圣杯瓶＋６
goods|1064|蓝露滴圣杯瓶＋７
goods|1065|蓝露滴圣杯瓶＋７
goods|1066|蓝露滴圣杯瓶＋８
goods|1067|蓝露滴圣杯瓶＋８
goods|1068|蓝露滴圣杯瓶＋９
goods|1069|蓝露滴圣杯瓶＋９
goods|1070|蓝露滴圣杯瓶＋１０
goods|1071|蓝露滴圣杯瓶＋１０
goods|1072|蓝露滴圣杯瓶＋１１
goods|1073|蓝露滴圣杯瓶＋１１
goods|1074|蓝露滴圣杯瓶＋１２
goods|1075|蓝露滴圣杯瓶＋１２
goods|1100|腌制龟颈肉
goods|1110|免疫肉干
goods|1120|健壮肉干
goods|1130|理智肉干
